month_n,state_n,district_n,sub_district,mdrtly_stntd,svrly_stntd,svrly_wstd,mdrtly_wstd,svrly_uw,mdrtly_uw,nb_lbw,wstd_chld,stntd_chld,uw_chld,svrly_wasting_percent,wasting_percent,svrly_stunting_percent,stunting_percent,svrly_underweight_percent,underweight_percent,low_birth_weight_percent,no_anemic_wmn,no_pregnant_women,no_tenatus_cmpltd,no_wmn_rstg_drg_prgncy,no_wmn_etg_xtr_ml_drg_prgncy,no_trmstr_3wmn_cnsld_imdtbf,no_wmn_4_anc_vst_dlvry,prnt_anwmic_wmn,prnt_4_anc_vst_dlvry,prnt_wmn_etg_xtr_ml_drng_prgncy,prnt_wmn_rstg_drg_prgncy,prnt_trmstr_3wmn_cnsld_imdtbf,no_chld_bf_at_birth,no_chld_appr_cf,no_chld_excly_bf,no_chld_rcvg_cf_wid_adq_dt_dvsty,no_chld_intd_cf_past30d,no_chld_cf_wid_adq_dt_qnty,tot_no_chld_rcvg_cf_wid_appr_hndwhd_bfr_fdg,no_of_chld_cmpltd_1yr_immunzt,total_no_chld_enrld_cas_born_lstmnth,total_no_chld_0t6mnths_enrld_cas,no_chld_appr_cf,prnt_chld_bf_at_birth,prnt_chld_excly_bf,prnt_chld_rcvg_cf_wid_adq_dt_dvsty,prnt_chld_cf_wid_adq_dt_qnty,per_no_chld_cf_wid_appr_hndwhg_bfr_fdg,prnt_chld_intd_cf_p30d,prnt_child_1yr_immnztn,prnt_intd_cf_6to24mnth_child
Nov,Maharashtra,Raigad,Tala,272,163,8,48,27,93,2,56,435,120,0.63,4.41,12.81,34.2,2.15,9.54,10.53,8,90,30,80,78,56,4,8.89,4.44,86.67,88.89,62.22,18,338,85,301,53,319,332,261,24,142,338,75,59.86,89.05,94.38,98.22,69.74,18.3,69.68
Nov,Maharashtra,Raigad,Uran,887,243,9,69,63,329,11,78,1130,392,0.14,1.24,3.85,17.91,0.96,5.98,9.48,65,715,292,643,645,509,64,9.09,8.95,90.21,89.93,71.19,103,2427,700,2268,329,2308,2410,558,138,1016,2427,74.64,68.9,93.45,95.1,99.3,74.77,5.99,78.5
Nov,Maharashtra,Ratnagiri,Chiplun,1513,730,29,168,154,971,14,197,2243,1125,0.36,2.47,9.16,28.15,1.64,11.99,10.69,98,785,389,730,734,581,83,12.48,10.57,93.5,92.99,74.01,115,2772,808,2450,407,2751,2753,3714,143,1104,2772,80.42,73.19,88.38,99.24,99.31,83.23,37.23,80.41
Nov,Maharashtra,Ratnagiri,Dapoli,1115,517,41,192,138,704,5,233,1632,842,0.72,4.09,9.08,28.67,2.32,14.13,6.1,98,525,264,492,493,386,19,18.67,3.62,93.9,93.71,73.52,76,2060,519,1846,257,1920,2040,1854,93,754,2060,81.72,68.83,89.61,93.2,99.03,83.17,24.46,78.55
Nov,Maharashtra,Ratnagiri,Guhagar,714,408,33,116,91,413,9,149,1122,504,0.78,3.51,9.6,26.41,1.97,10.91,13.64,60,410,230,363,363,281,34,14.63,8.29,88.54,88.54,68.54,59,1377,374,1154,206,1280,1366,1912,81,548,1377,72.84,68.25,83.81,92.96,99.2,81.1,36.37,71.19
Nov,Maharashtra,Ratnagiri,Khed,958,443,38,197,133,628,8,235,1401,761,0.62,3.86,7.26,22.97,1.96,11.23,10.13,75,542,243,499,506,409,66,13.84,12.18,93.36,92.07,75.46,64,1879,486,1662,275,1827,1863,1500,90,703,1879,71.11,69.13,88.45,97.23,99.15,86.48,21.18,78.06
Nov,Maharashtra,Ratnagiri,Lanja,894,492,32,142,139,566,12,174,1386,705,0.87,4.71,13.28,37.42,3.51,17.79,17.39,44,371,185,346,339,257,10,11.86,2.7,91.37,93.26,69.27,50,1234,343,1022,166,1192,1228,1935,79,458,1234,63.29,74.89,82.82,96.6,99.51,87.37,44.38,76.38
Nov,Maharashtra,Ratnagiri,Mandangad,474,265,13,100,67,305,1,113,739,372,0.66,5.71,13.37,37.29,3.01,16.72,4.35,43,190,94,170,168,129,17,22.63,8.95,88.42,89.47,67.89,19,618,132,529,81,567,613,587,25,224,618,76,58.93,85.6,91.75,99.19,65.32,22.2,63.58
Nov,Maharashtra,Ratnagiri,Rajapur,1212,708,29,181,142,817,12,210,1920,959,0.61,4.4,14.77,40.07,2.77,18.72,18.75,57,404,210,386,388,305,94,14.11,23.27,96.04,95.54,75.5,59,1528,444,1222,209,1464,1520,2382,80,582,1528,73.75,76.29,79.97,95.81,99.48,85.66,43.72,74.6
Nov,Maharashtra,Ratnagiri,Ratnagiri,3133,1516,166,649,406,2009,24,815,4649,2415,1.1,5.42,10.07,30.88,2.37,14.1,11.27,139,1317,573,1228,1221,962,135,10.55,10.25,92.71,93.24,73.04,178,5569,1269,5051,697,5242,5512,6249,227,1750,5569,78.41,72.51,90.7,94.13,98.98,88.12,31.79,83.63
Nov,Maharashtra,Ratnagiri,Sangameshwar,1007,495,28,188,131,715,9,216,1502,846,0.45,3.47,7.93,24.07,1.98,12.79,10.34,80,532,289,515,512,408,62,15.04,11.65,96.24,96.8,76.69,73,2036,588,1812,277,1985,2012,3063,102,743,2036,71.57,79.14,89,97.5,98.82,88.22,44.02,83.04
Nov,Maharashtra,Sangli,Atpadi,1342,797,58,294,133,828,10,352,2139,961,0.81,4.93,11.14,29.91,1.67,12.07,13.89,84,640,216,585,534,463,20,13.13,3.13,83.44,91.41,72.34,63,2693,785,2382,393,2367,2646,1140,99,1046,2693,63.64,75.05,88.45,87.89,98.25,86.18,13.98,83.93
Nov,Maharashtra,Sangli,Jat,1618,639,144,450,187,761,19,594,2257,948,1.28,5.28,5.68,20.05,1.55,7.85,8.8,78,1986,373,1030,1048,715,29,3.93,1.46,52.77,51.86,36,196,4387,1099,3874,591,3897,4322,698,289,2614,4387,67.82,42.04,88.31,88.83,98.52,45.6,2.78,45.36
Nov,Maharashtra,Sangli,Kadegaon,456,126,33,102,59,207,12,135,582,266,0.61,2.48,2.32,10.7,0.88,3.97,10.43,83,773,301,645,655,515,47,10.74,6.08,84.73,83.44,66.62,99,2237,692,2057,314,2068,2220,1109,133,968,2237,74.44,71.49,91.95,92.45,99.24,75.12,13.75,78.54
Nov,Maharashtra,Sangli,Kavathemahankal,891,399,39,172,90,385,14,211,1290,475,0.44,2.36,4.46,14.42,0.88,4.66,8.43,146,965,431,903,913,711,58,15.13,6.01,94.61,93.58,73.68,141,3468,1018,3291,500,3273,3425,2287,186,1315,3468,75.81,77.41,94.9,94.38,98.76,84.75,21.75,89.75
Nov,Maharashtra,Sangli,Khanapur (Vita),649,375,62,182,72,380,13,244,1024,452,1.2,4.73,7.26,19.84,1.3,8.14,14.94,61,517,193,420,427,310,27,11.8,5.22,82.59,81.24,59.96,76,1868,554,1750,273,1655,1848,693,102,819,1868,74.51,67.64,93.68,88.6,98.93,77.12,10.89,81.28
Nov,Maharashtra,Sangli,Miraj,1705,600,134,351,113,651,9,485,2305,764,0.95,3.45,4.27,16.4,0.79,5.34,6.62,176,1341,391,1276,1287,990,60,13.12,4.47,95.97,95.15,73.83,129,4525,1288,4090,665,4181,4480,923,164,1701,4525,78.66,75.72,90.39,92.4,99.01,88.79,6.54,85.49
Nov,Maharashtra,Sangli,Palus,367,171,45,127,107,333,17,172,538,440,1.32,5.03,4.99,15.69,2.18,8.96,16.35,68,734,197,468,474,419,7,9.26,0.95,64.58,63.76,57.08,85,1914,514,1705,287,1733,1897,642,150,1094,1914,56.67,46.98,89.08,90.54,99.11,58.57,7.2,58.27
Nov,Maharashtra,Sangli,Sangli,4561,2265,405,1177,624,2752,63,1582,6826,3376,1.89,7.36,10.53,31.73,2.78,15.06,22.5,361,2224,733,2110,2110,1603,155,16.23,6.97,94.87,94.87,72.08,249,8233,2107,7419,1138,7774,8132,4019,299,2794,8233,83.28,75.41,90.11,94.42,98.77,87.81,15.38,85.32
Nov,Maharashtra,Sangli,Shirala,762,453,67,176,104,388,6,243,1215,492,1.18,4.27,7.96,21.35,1.48,6.99,4.88,90,649,283,607,613,500,48,13.87,7.4,94.45,93.53,77.04,99,2295,764,2073,316,2100,2261,1169,133,972,2295,74.44,78.6,90.33,91.5,98.52,88.27,14.96,84.13
Nov,Maharashtra,Sangli,Tasgaon,886,346,44,135,108,387,21,179,1232,495,0.49,2,3.87,13.79,1.01,4.62,11.6,149,1261,451,1071,1072,822,44,11.82,3.49,85.01,84.93,65.19,165,3601,1152,3343,497,3332,3555,1141,222,1614,3601,74.32,71.38,92.84,92.53,98.72,79.65,9.33,82.1
Nov,Maharashtra,Sangli,Walwa,2193,865,112,369,192,955,19,481,3058,1147,0.7,3.01,5.41,19.13,1.08,6.48,6.57,231,1714,624,1609,1612,1232,186,13.48,10.85,94.05,93.87,71.88,246,5910,1723,5512,858,5363,5872,4024,334,2349,5910,73.65,73.35,93.27,90.74,99.36,87.64,21.76,88.43
Nov,Maharashtra,Satara,Jaoli,753,556,21,102,83,312,12,123,1309,395,0.55,3.21,14.51,34.15,1.97,9.39,16.44,51,356,159,338,337,282,22,14.33,6.18,94.66,94.94,79.21,64,1391,436,1236,182,1360,1378,957,82,550,1391,78.05,79.27,88.86,97.77,99.07,84.26,22.68,83.51
Nov,Maharashtra,Satara,Karad,3460,2359,210,602,492,2190,49,812,5819,2682,1.06,4.1,11.9,29.35,1.94,10.55,13.76,435,2268,934,2069,2069,1639,315,19.18,13.89,91.23,91.23,72.27,302,8103,2290,7367,1160,7716,8042,8142,404,3111,8103,74.75,73.61,90.92,95.22,99.25,84.24,29.76,82.94
Nov,Maharashtra,Satara,Khandala,1274,606,69,231,152,602,15,300,1880,754,0.86,3.74,7.54,23.39,1.71,8.49,10.49,122,1135,431,884,903,538,44,10.75,3.88,79.56,77.89,47.4,122,2900,826,2660,401,2691,2852,2007,166,1248,2900,73.49,66.19,91.72,92.79,98.34,74.95,18.46,77.06
Nov,Maharashtra,Satara,Khatav,1821,1063,92,256,178,798,27,348,2884,976,0.8,3.04,9.27,25.15,1.46,7.98,18.12,206,1092,464,945,952,771,167,18.86,15.29,87.18,86.54,70.6,135,4057,1123,3650,513,3678,4010,5776,182,1569,4057,74.18,71.57,89.97,90.66,98.84,80.66,40.73,81.69
Nov,Maharashtra,Satara,Koregaon,1500,608,73,176,125,619,6,249,2108,744,0.64,2.2,5.36,18.6,1.04,6.16,3.17,131,1074,521,1038,1039,852,132,12.2,12.29,96.74,96.65,79.33,153,3793,1073,3564,533,3594,3697,4715,209,1380,3793,73.21,77.75,93.96,94.75,97.47,89.88,39.55,90.94
